content_type,country,date_added,release_year,rating,duration,genres,duration_int,duration_type
1,86,3661.0,1141,10,1 Season,749,0.0,0
0,124,3661.0,1022,10,94 min,1597,0.29903536977491957,2
1,145,3895.0,1022,10,1 Season,749,0.0,0
1,5,3895.0,1141,10,1 Season,399,0.0,0
1,2805,3895.0,1141,10,2 Season,34,0.003215434083601286,0
0,145,3895.0,1141,10,101 min,1206,0.32154340836012857,2
1,1,3895.0,1141,8,3 Season,120,0.006430868167202573,0
1,807,3895.0,1141,8,3 Season,120,0.006430868167202573,0
1,35,3895.0,1022,10,1 Season,399,0.0,0
0,968,3892.0,1022,9,141 min,857,0.45016077170418006,2
0,968,3892.0,1022,9,120 min,1206,0.382636655948553,2
0,968,3892.0,1022,9,140 min,857,0.44694533762057875,2
1,2805,3891.0,1141,10,1 Season,220,0.0,0
0,2805,3889.0,228,10,50 min,332,0.15755627009646303,2
0,807,3888.0,1141,10,57 min,332,0.18006430868167203,2
1,968,3888.0,1141,10,1 Season,749,0.0,0
0,180,3888.0,36,10,31 min,1206,0.09646302250803859,2
1,65,3888.0,1141,9,1 Season,749,0.0,0
0,2805,3888.0,1141,10,90 min,1206,0.28617363344051444,2
1,412,3888.0,1141,10,1 Season,248,0.0,0
0,968,3885.0,1022,9,110 min,1206,0.3504823151125402,2
0,968,3885.0,1022,9,162 min,857,0.5176848874598071,2
0,968,3885.0,1022,9,139 min,1597,0.44372990353697744,2
0,968,3885.0,1141,2,130 min,1597,0.4147909967845659,2
0,968,3885.0,1022,9,145 min,1206,0.4630225080385852,2
0,2805,3881.0,1141,9,33 min,1206,0.10289389067524116,2
1,2805,3881.0,1141,8,1 Season,120,0.0,0
0,2,3881.0,1022,10,114 min,1206,0.3633440514469453,2
0,2805,3881.0,1141,9,100 min,1206,0.3183279742765273,2
0,189,3881.0,1141,10,54 min,332,0.17041800643086816,2
0,968,3880.0,1141,9,150 min,1597,0.4790996784565916,2
0,9,3879.0,554,10,105 min,1206,0.33440514469453375,2
1,86,3933.0,1141,9,1 Season,220,0.0,0
1,2805,3933.0,1141,10,1 Season,220,0.0,0
1,2805,3933.0,1141,8,1 Season,120,0.0,0
0,4,3933.0,1141,8,124 min,1597,0.3954983922829582,2
0,2805,3933.0,1141,10,95 min,1206,0.3022508038585209,2
0,2805,3933.0,1141,8,12 min,818,0.03536977491961415,2
0,8,3903.0,1141,10,104 min,1597,0.33118971061093244,2
1,2805,3903.0,1141,9,5 Season,67,0.012861736334405145,0
1,807,3872.0,1141,9,1 Season,749,0.0,0
1,75,3780.0,1141,9,1 Season,749,0.0,0
0,968,3750.0,348,8,143 min,1206,0.4565916398713826,2
0,968,3750.0,891,9,127 min,857,0.405144694533762,2
0,968,3750.0,1141,10,100 min,1206,0.3183279742765273,2
0,1,3750.0,1141,8,74 min,21,0.2347266881028939,2
1,145,3719.0,1141,10,1 Season,399,0.0,0
1,807,3719.0,1141,6,3 Season,386,0.006430868167202573,0
0,2805,3719.0,1141,10,104 min,1206,0.33118971061093244,2
0,968,3691.0,184,10,148 min,1597,0.47266881028938906,2
0,968,3691.0,184,8,127 min,595,0.405144694533762,2
0,968,3691.0,136,10,158 min,1597,0.504823151125402,2
0,968,3691.0,891,9,124 min,1597,0.3954983922829582,2
0,968,3691.0,37,9,163 min,1597,0.5209003215434084,2
0,968,3691.0,193,9,121 min,1597,0.3858520900321543,2
0,968,3691.0,348,10,154 min,1597,0.49196141479099675,2
0,968,3691.0,348,9,127 min,857,0.405144694533762,2
0,968,3691.0,193,9,128 min,1206,0.4083601286173633,2
0,968,3691.0,228,8,98 min,1206,0.31189710610932475,2
0,968,3691.0,152,9,109 min,128,0.3472668810289389,2
0,968,3691.0,891,9,168 min,857,0.5369774919614149,2
0,968,3691.0,193,9,162 min,1597,0.5176848874598071,2
0,968,3691.0,96,9,159 min,1597,0.5080385852090032,2
0,968,3691.0,228,9,137 min,857,0.4372990353697749,2
0,968,3691.0,554,9,133 min,1597,0.42443729903536975,2
0,968,3691.0,228,9,127 min,1206,0.405144694533762,2
0,968,3691.0,184,9,131 min,1206,0.4180064308681672,2
0,968,3691.0,80,8,90 min,595,0.28617363344051444,2
1,110,3660.0,1141,7,1 Season,220,0.0,0
0,2805,3660.0,1141,10,88 min,818,0.2797427652733119,2
0,1,3660.0,1022,10,87 min,1597,0.27652733118971057,2
1,245,3660.0,1141,10,1 Season,749,0.0,0
1,245,3660.0,1141,9,1 Season,749,0.0,0
1,124,3863.0,1141,10,2 Season,749,0.003215434083601286,0
1,245,3863.0,1141,10,2 Season,176,0.003215434083601286,0
0,86,3861.0,80,8,82 min,54,0.26045016077170413,2
0,86,3861.0,228,9,86 min,1206,0.2733118971061093,2
1,86,3861.0,88,10,6 Season,120,0.016077170418006433,0
0,27,3861.0,1022,10,100 min,1206,0.3183279742765273,2
0,110,3860.0,1141,10,57 min,332,0.18006430868167203,2
1,13,3860.0,1141,10,3 Season,399,0.006430868167202573,0
0,2805,3860.0,1141,10,95 min,857,0.3022508038585209,2
1,245,3860.0,1141,10,1 Season,399,0.0,0
0,13,3860.0,1141,9,101 min,818,0.32154340836012857,2
1,145,3860.0,1141,10,1 Season,749,0.0,0
0,968,3858.0,1141,8,124 min,1597,0.3954983922829582,2
0,2805,3857.0,1141,10,72 min,332,0.2282958199356913,2
0,145,3857.0,1141,10,93 min,128,0.2958199356913183,2
1,412,3853.0,1141,8,1 Season,248,0.0,0
1,12,3853.0,1141,10,1 Season,220,0.0,0
0,1,3853.0,1141,1,92 min,595,0.292604501607717,2
0,2805,3853.0,1141,10,95 min,1206,0.3022508038585209,2
1,2805,3853.0,1141,6,4 Season,386,0.00964630225080386,0
1,245,3853.0,1141,10,1 Season,749,0.0,0
1,45,3853.0,1141,5,2 Season,386,0.003215434083601286,0
0,77,3853.0,1141,1,133 min,1597,0.42443729903536975,2
0,145,3852.0,1141,10,85 min,1206,0.270096463022508,2
1,807,3851.0,1141,9,1 Season,220,0.0,0
0,145,3851.0,1141,9,105 min,818,0.33440514469453375,2
0,245,3851.0,1141,9,101 min,857,0.32154340836012857,2
0,86,3848.0,1141,7,88 min,595,0.2797427652733119,2
1,2805,3848.0,1141,10,2 Season,34,0.003215434083601286,0
1,65,3847.0,1141,9,1 Season,749,0.0,0
0,2805,3846.0,1141,10,113 min,857,0.360128617363344,2
0,2805,3846.0,1141,10,71 min,332,0.22508038585209003,2
0,110,3846.0,1141,10,75 min,271,0.2379421221864952,2
1,13,3963.0,1022,10,2 Season,749,0.003215434083601286,0
1,412,3932.0,1141,10,2 Season,248,0.003215434083601286,0
1,2805,3932.0,1141,10,2 Season,399,0.003215434083601286,0
1,189,3871.0,1141,10,1 Season,749,0.0,0
1,2805,3810.0,1141,8,2 Season,220,0.003215434083601286,0
0,56,3810.0,1141,9,66 min,332,0.2090032154340836,2
0,2805,3810.0,1141,9,83 min,857,0.26366559485530544,2
0,145,3810.0,1141,10,110 min,1597,0.3504823151125402,2
0,1,3810.0,1141,8,88 min,595,0.2797427652733119,2
0,2805,3749.0,279,10,77 min,332,0.24437299035369775,2
0,2805,3718.0,228,10,58 min,332,0.1832797427652733,2
0,2805,3718.0,228,10,69 min,332,0.21864951768488747,2
0,2805,3718.0,228,10,61 min,332,0.19292604501607719,2
0,1,3690.0,1141,9,88 min,1206,0.2797427652733119,2
0,968,3659.0,96,9,122 min,1206,0.3890675241157556,2
0,2805,3659.0,279,10,60 min,332,0.18971061093247588,2
0,968,3659.0,61,9,166 min,1597,0.5305466237942122,2
0,968,3659.0,279,9,107 min,1206,0.3408360128617363,2
0,2805,3659.0,1141,10,94 min,1597,0.29903536977491957,2
0,968,3659.0,193,8,87 min,595,0.27652733118971057,2
0,968,3659.0,1141,9,92 min,1597,0.292604501607717,2
0,968,3659.0,88,9,130 min,1206,0.4147909967845659,2
1,2805,3659.0,1022,9,15 Season,399,0.045016077170418,0
0,110,3659.0,554,9,88 min,271,0.2797427652733119,2
0,968,3659.0,193,9,128 min,1206,0.4083601286173633,2
0,2805,3659.0,1022,10,96 min,818,0.3054662379421222,2
0,968,3659.0,1141,10,94 min,1597,0.29903536977491957,2
0,2805,3833.0,228,10,69 min,332,0.21864951768488747,2
1,2805,3833.0,1022,9,1 Season,399,0.0,0
0,145,3833.0,1022,10,90 min,271,0.28617363344051444,2
0,412,3832.0,1141,10,101 min,1597,0.32154340836012857,2
1,412,3832.0,1141,10,1 Season,248,0.0,0
0,14,3832.0,1141,10,77 min,332,0.24437299035369775,2
1,75,3832.0,1141,10,1 Season,248,0.0,0
0,1,3832.0,1141,9,89 min,1206,0.28295819935691313,2
0,2805,3832.0,1141,10,90 min,818,0.28617363344051444,2
0,2805,3832.0,1141,3,98 min,13,0.31189710610932475,2
1,73,3829.0,1022,6,1 Season,386,0.0,0
0,2805,3829.0,1141,10,66 min,332,0.2090032154340836,2
1,77,3828.0,1141,10,1 Season,749,0.0,0
0,245,3828.0,348,10,103 min,857,0.3279742765273312,2
0,124,3827.0,1141,10,95 min,1206,0.3022508038585209,2
1,2805,3826.0,1141,9,1 Season,67,0.0,0
0,1,3825.0,891,2,89 min,1597,0.28295819935691313,2
0,412,3825.0,1141,10,74 min,128,0.2347266881028939,2
1,2805,3825.0,1141,10,2 Season,399,0.003215434083601286,0
0,65,3825.0,1141,10,119 min,1597,0.37942122186495175,2
0,86,3822.0,1141,10,70 min,332,0.22186495176848875,2
1,2805,3821.0,1141,10,1 Season,749,0.0,0
0,968,3818.0,1141,10,121 min,1206,0.3858520900321543,2
0,13,3818.0,1141,10,106 min,1206,0.337620578778135,2
0,4,3818.0,1022,7,74 min,818,0.2347266881028939,2
0,2805,3818.0,1141,10,106 min,1206,0.337620578778135,2
0,145,3818.0,1022,2,113 min,1597,0.360128617363344,2
0,1,3818.0,1022,10,119 min,1597,0.37942122186495175,2
1,807,3818.0,1141,5,1 Season,386,0.0,0
0,2805,3870.0,1141,10,100 min,1206,0.3183279742765273,2
0,86,3870.0,1141,10,110 min,1206,0.3504823151125402,2
0,110,3870.0,1141,10,66 min,332,0.2090032154340836,2
1,124,3870.0,1141,10,1 Season,399,0.0,0
1,2805,3839.0,1022,9,4 Season,67,0.00964630225080386,0
1,245,3689.0,136,6,2 Season,176,0.003215434083601286,0
0,968,3658.0,1022,9,126 min,1597,0.40192926045016075,2
0,60,3658.0,1022,10,130 min,1597,0.4147909967845659,2
1,124,3658.0,1141,10,1 Season,399,0.0,0
0,2805,3658.0,1141,10,110 min,1597,0.3504823151125402,2
0,67,3658.0,554,10,85 min,818,0.270096463022508,2
1,2805,3802.0,1024,9,4 Season,120,0.00964630225080386,0
1,2805,3801.0,1024,10,5 Season,120,0.012861736334405145,0
1,2805,3799.0,1141,10,1 Season,34,0.0,0
0,145,3798.0,1141,10,117 min,1597,0.3729903536977492,2
1,189,3798.0,1141,10,1 Season,749,0.0,0
0,56,3797.0,1141,10,63 min,332,0.19935691318327975,2
0,2805,3797.0,1141,10,94 min,1206,0.29903536977491957,2
0,2805,3797.0,1141,9,74 min,332,0.2347266881028939,2
1,14,3797.0,1141,6,3 Season,386,0.006430868167202573,0
1,245,3794.0,1141,10,1 Season,749,0.0,0
0,2805,3794.0,1141,9,58 min,332,0.1832797427652733,2
0,30,3790.0,1141,10,117 min,1206,0.3729903536977492,2
1,807,3790.0,1141,5,1 Season,386,0.0,0
1,2,3790.0,1022,6,4 Season,399,0.00964630225080386,0
0,2805,3789.0,88,10,89 min,332,0.28295819935691313,2
0,1,3788.0,1022,10,66 min,818,0.2090032154340836,2
0,968,3787.0,1141,10,158 min,857,0.504823151125402,2
0,245,3787.0,11,2,100 min,857,0.3183279742765273,2
1,245,3787.0,152,10,1 Season,176,0.0,0
0,2805,3785.0,1141,10,64 min,332,0.20257234726688103,2
0,2805,3991.0,1022,10,92 min,1206,0.292604501607717,2
1,2805,3961.0,1141,9,3 Season,34,0.006430868167202573,0
0,110,3961.0,1141,10,63 min,332,0.19935691318327975,2
1,2805,3961.0,1141,10,1 Season,399,0.0,0
0,75,3961.0,1141,9,105 min,1206,0.33440514469453375,2
1,2805,3961.0,1141,8,1 Season,386,0.0,0
0,2805,3869.0,1141,10,67 min,332,0.21221864951768488,2
0,67,3838.0,88,9,91 min,1206,0.28938906752411575,2
0,2805,3777.0,1141,10,92 min,271,0.292604501607717,2
0,1,3777.0,1141,0,87 min,595,0.27652733118971057,2
1,2805,3747.0,1141,7,1 Season,34,0.0,0
0,1,3747.0,1141,10,100 min,1597,0.3183279742765273,2
0,124,3747.0,1141,10,113 min,332,0.360128617363344,2
0,2805,3747.0,1141,8,40 min,818,0.12540192926045016,2
0,1,3747.0,1141,10,105 min,1597,0.33440514469453375,2
1,2,3747.0,1141,6,2 Season,386,0.003215434083601286,0
0,110,3747.0,1141,9,94 min,1206,0.29903536977491957,2
0,14,3747.0,1022,10,109 min,857,0.3472668810289389,2
0,145,3747.0,1022,10,99 min,1206,0.315112540192926,2
0,35,3716.0,1141,10,89 min,1206,0.28295819935691313,2
0,1,3688.0,1022,10,92 min,857,0.292604501607717,2
0,968,3657.0,1022,10,105 min,1597,0.33440514469453375,2
0,968,3657.0,1022,9,130 min,857,0.4147909967845659,2
0,1,3657.0,1022,8,69 min,818,0.21864951768488747,2
0,2805,3657.0,1141,10,98 min,857,0.31189710610932475,2
0,8,3657.0,1022,10,90 min,1206,0.28617363344051444,2
0,2805,3657.0,1141,10,65 min,332,0.2057877813504823,2
0,180,3657.0,1141,1,92 min,1206,0.292604501607717,2
0,807,3657.0,554,5,19 min,54,0.05787781350482315,2
0,145,3657.0,136,5,25 min,54,0.07717041800643087,2
0,807,3657.0,554,5,22 min,54,0.06752411575562701,2
0,2805,3657.0,554,5,40 min,54,0.12540192926045016,2
0,807,3657.0,348,5,22 min,54,0.06752411575562701,2
0,807,3657.0,891,5,24 min,54,0.07395498392282959,2
1,124,3657.0,891,5,1 Season,386,0.0,0
0,968,3657.0,891,9,101 min,1597,0.32154340836012857,2
1,807,3657.0,1022,8,1 Season,749,0.0,0
0,2805,3657.0,1022,3,90 min,1206,0.28617363344051444,2
0,145,3657.0,1022,10,96 min,1206,0.3054662379421222,2
1,1,3772.0,1022,9,1 Season,749,0.0,0
0,968,3772.0,1022,9,115 min,1206,0.36655948553054657,2
0,124,3772.0,1022,10,92 min,1597,0.292604501607717,2
1,807,3769.0,1141,10,1 Season,220,0.0,0
0,2805,3769.0,1141,9,93 min,595,0.2958199356913183,2
1,807,3769.0,891,9,2 Season,749,0.003215434083601286,0
0,145,3769.0,1022,10,95 min,1206,0.3022508038585209,2
1,807,3769.0,891,8,1 Season,749,0.0,0
0,2805,3769.0,1141,10,105 min,818,0.33440514469453375,2
0,2805,3769.0,1141,9,117 min,1206,0.3729903536977492,2
1,807,3769.0,891,8,1 Season,749,0.0,0
1,807,3769.0,891,9,1 Season,749,0.0,0
0,67,3768.0,1141,10,66 min,332,0.2090032154340836,2
0,2805,3767.0,1022,8,97 min,818,0.30868167202572344,2
0,77,3767.0,1141,5,78 min,595,0.24758842443729903,2
0,189,3767.0,1141,10,102 min,857,0.3247588424437299,2
0,2805,3766.0,1141,8,62 min,332,0.19614147909967847,2
0,2805,3762.0,1141,10,97 min,1206,0.30868167202572344,2
0,45,3762.0,1141,10,105 min,1206,0.33440514469453375,2
0,2805,3762.0,1141,8,79 min,818,0.2508038585209003,2
0,77,3761.0,1022,10,90 min,1206,0.28617363344051444,2
1,67,3761.0,1022,10,1 Season,749,0.0,0
1,124,3759.0,1141,10,1 Season,399,0.0,0
1,2805,3759.0,1141,10,1 Season,34,0.0,0
0,1,3757.0,1022,3,107 min,857,0.3408360128617363,2
0,2805,3755.0,1141,9,105 min,1597,0.33440514469453375,2
0,124,3755.0,1141,10,99 min,1206,0.315112540192926,2
1,2805,3755.0,1141,5,2 Season,386,0.003215434083601286,0
0,35,3990.0,1022,10,108 min,1597,0.34405144694533757,2
0,412,3929.0,1141,10,66 min,332,0.2090032154340836,2
1,75,3899.0,1022,10,1 Season,749,0.0,0
0,2805,3807.0,1141,10,75 min,1597,0.2379421221864952,2
0,2805,3807.0,1141,10,96 min,1597,0.3054662379421222,2
0,1,3807.0,1022,9,95 min,1597,0.3022508038585209,2
0,2805,3807.0,1141,9,32 min,818,0.09967845659163987,2
0,2805,3807.0,1141,10,70 min,332,0.22186495176848875,2
0,13,3807.0,1022,10,94 min,1206,0.29903536977491957,2
0,56,3807.0,1141,10,78 min,332,0.24758842443729903,2
1,1,3807.0,1141,10,1 Season,248,0.0,0
1,124,3807.0,1022,8,3 Season,386,0.006430868167202573,0
0,1,3776.0,1141,3,91 min,271,0.28938906752411575,2
0,124,3715.0,1141,10,75 min,332,0.2379421221864952,2
0,968,3715.0,1022,10,105 min,1597,0.33440514469453375,2
1,2805,3687.0,28,8,7 Season,40,0.01929260450160772,0
0,1,3656.0,1022,9,96 min,1597,0.3054662379421222,2
0,968,3656.0,152,8,132 min,1597,0.42122186495176844,2
1,13,3656.0,1022,10,1 Season,399,0.0,0
0,2805,3656.0,228,10,60 min,332,0.18971061093247588,2
1,412,3656.0,1022,10,1 Season,248,0.0,0
0,968,3656.0,64,9,171 min,857,0.5466237942122186,2
0,968,3656.0,891,9,116 min,1597,0.3697749196141479,2
0,968,3656.0,88,9,169 min,1206,0.5401929260450161,2
0,968,3656.0,80,8,134 min,1597,0.427652733118971,2
0,968,3656.0,37,9,159 min,1206,0.5080385852090032,2
1,412,3742.0,1022,10,2 Season,248,0.003215434083601286,0
0,412,3742.0,1022,3,87 min,857,0.27652733118971057,2
0,2805,3741.0,1141,10,103 min,1597,0.3279742765273312,2
0,2805,3741.0,1141,10,78 min,1206,0.24758842443729903,2
1,2805,3741.0,1141,10,1 Season,220,0.0,0
0,110,3741.0,1141,10,62 min,332,0.19614147909967847,2
0,1,3741.0,1141,10,97 min,1597,0.30868167202572344,2
1,180,3741.0,1141,10,12 Season,22,0.03536977491961415,0
0,180,3741.0,152,3,102 min,1206,0.3247588424437299,2
0,180,3741.0,96,3,95 min,1206,0.3022508038585209,2
1,412,3741.0,1141,9,1 Season,220,0.0,0
1,412,3738.0,1141,9,1 Season,248,0.0,0
0,1,3737.0,891,10,115 min,1597,0.36655948553054657,2
0,2805,3734.0,1141,10,102 min,857,0.3247588424437299,2
0,1,3734.0,891,10,99 min,1597,0.315112540192926,2
0,2805,3734.0,1141,10,74 min,1597,0.2347266881028939,2
1,412,3734.0,1141,10,1 Season,248,0.0,0
0,2805,3734.0,1141,10,100 min,1597,0.3183279742765273,2
0,968,3734.0,1022,9,150 min,1597,0.4790996784565916,2
1,2805,3731.0,1141,10,2 Season,34,0.003215434083601286,0
0,2,3727.0,1141,8,87 min,595,0.27652733118971057,2
1,56,3727.0,1141,10,1 Season,749,0.0,0
0,2805,3727.0,1141,9,88 min,818,0.2797427652733119,2
1,2805,3727.0,1141,10,1 Season,399,0.0,0
0,807,3727.0,1141,10,63 min,332,0.19935691318327975,2
0,245,3726.0,891,2,129 min,21,0.4115755627009646,2
0,13,3726.0,891,10,91 min,1206,0.28938906752411575,2
1,106,3726.0,891,9,1 Season,749,0.0,0
1,9,3726.0,1022,10,1 Season,749,0.0,0
0,24,3726.0,1022,10,115 min,1597,0.36655948553054657,2
0,189,3725.0,1141,10,140 min,857,0.44694533762057875,2
1,245,3724.0,1022,9,1 Season,176,0.0,0
0,412,3724.0,1141,10,79 min,332,0.2508038585209003,2
0,2805,3724.0,1141,6,104 min,595,0.33118971061093244,2
1,245,3898.0,1141,9,1 Season,176,0.0,0
1,75,3898.0,1141,10,1 Season,248,0.0,0
0,2805,3898.0,1141,10,121 min,1597,0.3858520900321543,2
1,189,3867.0,1141,10,1 Season,399,0.0,0
0,968,3867.0,1141,7,40 min,818,0.12540192926045016,2
0,3,3836.0,1022,3,94 min,128,0.29903536977491957,2
1,1,3806.0,1022,10,1 Season,399,0.0,0
0,2805,3806.0,1141,9,58 min,332,0.1832797427652733,2
0,807,3745.0,1022,7,78 min,595,0.24758842443729903,2
1,2805,3686.0,1141,10,1 Season,220,0.0,0
0,56,3686.0,1141,10,51 min,332,0.1607717041800643,2
0,14,3686.0,1141,10,69 min,332,0.21864951768488747,2
0,180,3686.0,1022,10,104 min,271,0.33118971061093244,2
1,180,3655.0,1022,10,1 Season,399,0.0,0
0,2805,3655.0,1141,10,59 min,332,0.1864951768488746,2
0,2805,3655.0,1141,10,94 min,857,0.29903536977491957,2
0,968,3655.0,36,9,166 min,1597,0.5305466237942122,2
0,968,3655.0,88,8,155 min,1597,0.49517684887459806,2
0,968,3655.0,1022,9,145 min,857,0.4630225080385852,2
0,2805,3655.0,891,3,106 min,1597,0.337620578778135,2
0,67,3655.0,891,9,94 min,1206,0.29903536977491957,2
0,968,3655.0,1022,8,127 min,1597,0.405144694533762,2
0,145,3655.0,1022,10,87 min,1206,0.27652733118971057,2
0,968,3655.0,64,8,185 min,1597,0.5916398713826366,2
0,180,3655.0,348,10,75 min,1206,0.2379421221864952,2
0,180,3655.0,348,10,89 min,54,0.28295819935691313,2
0,180,3655.0,348,10,81 min,54,0.2572347266881029,2
0,180,3655.0,136,10,47 min,1206,0.14790996784565916,2
0,180,3655.0,64,10,46 min,54,0.14469453376205788,2
0,968,3655.0,891,9,125 min,1206,0.39871382636655944,2
0,968,3655.0,64,9,160 min,1597,0.5112540192926045,2
0,189,3711.0,1022,10,110 min,1597,0.3504823151125402,2
0,412,3710.0,1141,10,69 min,54,0.21864951768488747,2
0,2805,3710.0,1141,10,67 min,332,0.21221864951768488,2
0,145,3708.0,1022,10,105 min,271,0.33440514469453375,2
1,1,3706.0,891,9,1 Season,749,0.0,0
1,124,3706.0,1141,10,2 Season,749,0.003215434083601286,0
0,4,3706.0,1141,10,127 min,13,0.405144694533762,2
1,2805,3706.0,1141,10,1 Season,399,0.0,0
1,412,3705.0,1022,9,1 Season,248,0.0,0
0,189,3704.0,1022,10,109 min,1597,0.3472668810289389,2
1,412,3703.0,1022,10,2 Season,248,0.003215434083601286,0
0,245,3702.0,1022,8,134 min,857,0.427652733118971,2
0,56,3699.0,1141,10,60 min,332,0.18971061093247588,2
1,2805,3699.0,1141,6,6 Season,386,0.016077170418006433,0
1,2805,3699.0,1141,9,1 Season,120,0.0,0
0,2805,3699.0,1141,10,96 min,1597,0.3054662379421222,2
1,245,3698.0,1022,10,1 Season,749,0.0,0
0,2805,3697.0,1141,10,65 min,332,0.2057877813504823,2
0,968,3697.0,1141,9,133 min,1206,0.42443729903536975,2
0,2805,3897.0,1141,9,96 min,818,0.3054662379421222,2
0,4,3897.0,1141,10,95 min,271,0.3022508038585209,2
0,1,3897.0,1141,8,24 min,818,0.07395498392282959,2
0,2805,3897.0,1141,9,97 min,1206,0.30868167202572344,2
0,807,3805.0,1141,8,65 min,18,0.2057877813504823,2
1,2805,3805.0,1022,9,1 Season,40,0.0,0
0,2805,3774.0,1141,2,102 min,857,0.3247588424437299,2
1,2805,3685.0,1141,10,1 Season,220,0.0,0
0,807,3685.0,1141,10,53 min,332,0.16720257234726688,2
0,4,3685.0,1022,10,116 min,1597,0.3697749196141479,2
0,189,3685.0,1022,9,102 min,1206,0.3247588424437299,2
0,14,3654.0,1022,10,86 min,818,0.2733118971061093,2
0,2805,3654.0,1022,10,117 min,1597,0.3729903536977492,2
1,2805,3654.0,891,10,8 Season,399,0.022508038585209004,0
0,67,3683.0,1022,8,96 min,818,0.3054662379421222,2
0,2805,3682.0,36,9,69 min,332,0.21864951768488747,2
1,412,3682.0,891,10,1 Season,248,0.0,0
0,145,3681.0,1022,10,108 min,1206,0.34405144694533757,2
0,2805,3678.0,1141,10,102 min,1206,0.3247588424437299,2
0,22,3678.0,1141,10,61 min,332,0.19292604501607719,2
0,110,3678.0,1141,10,57 min,332,0.18006430868167203,2
0,56,3678.0,1141,10,49 min,332,0.15434083601286175,2
1,2805,3678.0,1141,6,6 Season,386,0.016077170418006433,0
0,3,3677.0,1022,3,87 min,857,0.27652733118971057,2
1,189,3676.0,1022,10,1 Season,749,0.0,0
0,35,3676.0,1141,10,59 min,332,0.1864951768488746,2
0,2805,3675.0,1141,10,63 min,332,0.19935691318327975,2
0,807,3674.0,1022,10,69 min,818,0.21864951768488747,2
1,5,3674.0,1141,10,2 Season,40,0.003215434083601286,0
1,245,3672.0,1022,8,1 Season,749,0.0,0
0,2805,3671.0,1141,9,62 min,332,0.19614147909967847,2
0,2805,3671.0,1141,2,108 min,1206,0.34405144694533757,2
0,45,3671.0,1141,10,95 min,271,0.3022508038585209,2
0,412,3670.0,1022,10,99 min,20,0.315112540192926,2
1,145,3670.0,1022,10,1 Season,749,0.0,0
0,35,3669.0,1141,10,62 min,332,0.19614147909967847,2
1,245,3669.0,1022,9,1 Season,16,0.0,0
0,2805,3668.0,1141,10,60 min,332,0.18971061093247588,2
0,1,3667.0,11,9,147 min,857,0.46945337620578775,2
0,968,3667.0,13,9,153 min,1597,0.48874598070739544,2
0,2,3667.0,1022,8,87 min,595,0.27652733118971057,2
1,2805,3987.0,1141,10,2 Season,120,0.003215434083601286,0
0,2,3987.0,1022,9,124 min,1597,0.3954983922829582,2
0,2805,3987.0,1141,9,94 min,1206,0.29903536977491957,2
0,189,3987.0,1022,10,100 min,818,0.3183279742765273,2
0,2805,3987.0,1141,10,71 min,332,0.22508038585209003,2
0,35,3926.0,1141,10,60 min,332,0.18971061093247588,2
0,968,3896.0,1022,10,135 min,271,0.4308681672025723,2
1,807,3865.0,891,8,1 Season,749,0.0,0
1,75,3804.0,1022,10,5 Season,22,0.012861736334405145,0
0,2805,3773.0,891,2,97 min,271,0.30868167202572344,2
1,245,3773.0,1141,10,1 Season,176,0.0,0
0,2805,3684.0,1022,9,86 min,1206,0.2733118971061093,2
0,145,3653.0,1022,10,91 min,818,0.28938906752411575,2
1,245,3653.0,61,9,1 Season,176,0.0,0
1,245,3653.0,193,9,5 Season,176,0.012861736334405145,0
1,412,3653.0,1141,10,3 Season,248,0.006430868167202573,0
1,245,3653.0,37,6,1 Season,176,0.0,0
1,124,3653.0,1022,10,1 Season,399,0.0,0
1,2805,3652.0,1022,10,1 Season,34,0.0,0
0,2805,3652.0,1022,3,82 min,1206,0.26045016077170413,2
0,180,3651.0,891,3,102 min,1206,0.3247588424437299,2
1,124,3650.0,1022,10,1 Season,399,0.0,0
0,124,3650.0,1022,9,105 min,857,0.33440514469453375,2
