show_id,type,duration_time,duration_unit,title,director,cast,country,date_added,release_year,rating,genre,description
s2404,Movie,101,min,Menahi,Ayman Makram,"Fayez Al-Malki, Mona Wasef, Abdel Imam Abdullah, Reem Abdel Aziz, Dana Jabr, Emad Al Youssef, Remas Mansoor, Khalid Mengah",Saudi Arabia,June 11  2020,2008,TV-14,"[""Comedies"","" International Movies""]","A stranger to civilian life, a young Saudi farmer travels to Dubai, where he experiences a series of hilarious misadventures."
s2405,TV Show,1,Season,Curon,NOT KNOWN,"Valeria Bilello, Luca Lionello, Federico Russo, Margherita Morchio, Anna Ferzetti, Alessandro Tedeschi, Juju Di Domenico, Giulio Brizzi, Max Malatesta",Italy,June 10  2020,2020,TV-MA,"[""International TV Shows"","" TV Dramas"","" TV Horror""]","After 17 years, a woman returns home with her teenage twins. When she mysteriously vanishes, her children must reckon with a shadowy family legacy."
s2406,TV Show,5,Seasons,DC's Legends of Tomorrow,Rob Seidenglanz,"Victor Garber, Brandon Routh, Caity Lotz, Franz Drameh, Amy Pemberton, Dominic Purcell, Maisie Richardson-Sellers, Nick Zano, Arthur Darvill, Wentworth Miller, Tala Ashe, Adam Tsekhman, Christina Brucato, Simon Merrells, Nils Hognestad, Jes Macallan, Keiynan Lonsdale",United States,June 10  2020,2020,TV-14,"[""TV Action & Adventure"","" TV Sci-Fi & Fantasy""]","A mysterious ""time master"" from the future unites an unlikely group of superheroes and villains to save the world from a powerful evil."
s2408,Movie,113,min,Middle Men,George Gallo,"Luke Wilson, Giovanni Ribisi, Gabriel Macht, James Caan, Jacinda Barrett, Kevin Pollak, Laura Ramsey, Rade Serbedzija, Terry Crews, Kelsey Grammer",United States,June 10  2020,2009,R,"[""Comedies"","" Dramas"","" Independent Movies""]","An entrepreneur develops an adult entertainment online billing company – and winds up dealing with mobsters, the FBI, con men and terrorists."
s2409,TV Show,1,Season,My Mister,NOT KNOWN,"Lee Sun-kyun, Lee Ji-eun (IU), Go Du-sim, Park Ho-san, Song Sae-byeok, Kim Young-min",South Korea,June 10  2020,2018,TV-MA,"[""Crime TV Shows"","" International TV Shows"","" Korean TV Shows""]","In a world that is less than kind, a young woman and a middle-aged man develop a sense of kinship as they find warmth and comfort in one another."
s2410,TV Show,1,Season,Reality Z,NOT KNOWN,"Ana Hartmann, Sabrina Sato, Luellem de Castro, Guilherme Weber, Emílio de Mello, Ravel Andrade, João Pedro Zappa, Julia Ianina, Pierre Baitelli, Jesus Luz, Carla Ribas, Wallie Ruy, Gabriel Canella, Natália Rosa, Priscila Assum, Teca Pereira, Leandro Daniel, Hanna Romanazzi, Arlinda Di Baio, Erom Cordeiro, Enzo Romani",Brazil,June 10  2020,2020,TV-MA,"[""International TV Shows"","" TV Horror"","" TV Mysteries""]","With Rio de Janeiro under a zombie attack, reality show contestants shelter in a TV studio, where they must deal with more than flesh-eating hordes."
s2411,Movie,126,min,The Witch: Part 1 - The Subversion,Park Hoon-jung,"Kim Da-mi, Cho Min-soo, Choi Woo-shik, Park Hee-soon, Choi Jung-woo, Ko Min-si, Oh Mi-hee, Kim Byung-ok",South Korea,June 10  2020,2018,TV-MA,"[""Action & Adventure"","" International Movies"","" Sci-Fi & Fantasy""]",The life of a seemingly ordinary high school student with a mysterious past is turned upside down when a group of strangers show up and wreak havoc.
s2412,Movie,98,min,Before I Fall,Ry Russo-Young,"Zoey Deutch, Halston Sage, Erica Tremblay, Logan Miller, Cynthy Wu, Kian Lawley, Jennifer Beals, Medalion Rahimi, Diego Boneta, Elena Kampouris, Liv Hewson, G. Hannelius, Nicholas Lea, Claire Margaret Corlett, Roan Curtis",United States,June 8  2020,2017,PG-13,"[""Dramas"","" Romantic Movies""]","Forced to continually relive the day she dies in a car crash, a privileged high schooler must unravel the cosmic mystery of her suddenly looping life."
s2413,Movie,114,min,365 Days,"Barbara Białowąs, Tomasz Mandes","Anna-Maria Sieklucka, Michele Morrone, Bronisław Wrocławski, Otar Saralidze, Magdalena Lamparska, Natasza Urbańska, Grażyna Szapołowska, Tomasz Stockinger, Gianni Parisi, Mateusz Łasowski",Poland,June 7  2020,2020,TV-MA,"[""Dramas"","" International Movies"","" Romantic Movies""]","A fiery executive in a spiritless relationship falls victim to a dominant mafia boss, who imprisons her and gives her one year to fall in love with him."
s2414,Movie,132,min,Forensic,"Akhil Paul, Anas Khan","Tovino Thomas, Mamtha Mohandas, Renji Panicker, Saiju Kurup, Reba Monica John, Pratap Pothen, Giju John, Sreekanth Murali",India,June 7  2020,2020,TV-14,"[""International Movies"","" Thrillers""]","A pair of officers with history navigates clues from the past, false leads and a ticking clock to nab an elusive serial killer who targets young girls."
s2415,Movie,92,min,Project Papa,Kanika Batra,"Rakesh Batra, Kanika Batra, Sneha Kapoor, Rohn Malhotra, Munira Sen, Anaitha Nair, Rajit Kapoor",India,June 7  2020,2018,TV-14,"[""Dramas"","" Independent Movies"","" International Movies""]","When a busy entrepreneur pauses her career to spend time with her aging father, both learn valuable lessons on happiness, love and living in the moment."
s2416,TV Show,4,Seasons,Queen of the South,NOT KNOWN,"Alice Braga, Veronica Falcón, Justina Machado, Peter Gadiot, Hemky Madera, Gerardo Taracena",United States Mexico Spain Malta,June 6  2020,2018,TV-MA,"[""Crime TV Shows"","" TV Action & Adventure"","" TV Dramas""]","Forced to work for a cartel that recently killed her boyfriend, Teresa relies on her street smarts, a loyal pal and a mysterious notebook to survive."
s2417,Movie,90,min,The Night Clerk,Michael Cristofer,"Tye Sheridan, Ana de Armas, Helen Hunt, John Leguizamo, Johnathon Schaech, Jacque Gray",United States,June 6  2020,2020,R,"[""Dramas"","" Independent Movies""]","After a charming guest checks in, a voyeuristic hotel clerk on the autism spectrum becomes a suspect in a murder that takes place during his shift."
s2418,TV Show,4,Seasons,13 Reasons Why,NOT KNOWN,"Dylan Minnette, Katherine Langford, Kate Walsh, Derek Luke, Brian d'Arcy James, Alisha Boe, Christian Navarro, Miles Heizer, Ross Butler, Devin Druid, Michele Selene Ang, Steven Silver, Amy Hargreaves",United States,June 5  2020,2020,TV-MA,"[""Crime TV Shows"","" TV Dramas"","" TV Mysteries""]","After a teenage girl's perplexing suicide, a classmate receives a series of tapes that unravel the mystery of her tragic choice."
s2419,Movie,86,min,Before the Summer Crowds,Mohamed Khan,"Maged El Kedwany, Hana Shiha, Ahmed Dawood, Lana Mushtak, Hany El Metennawy",Egypt,June 5  2020,2016,TV-14,"[""Dramas"","" International Movies""]","Ahead of summer break, a couple heads to a seaside resort where intimate interactions with other villagers make for anything but a peaceful holiday."
s2420,Movie,103,min,Big Stone Gap,Adriana Trigiani,"Ashley Judd, Patrick Wilson, Whoopi Goldberg, John Benjamin Hickey, Jane Krakowski, Judith Ivey, Jasmine Guy, Chris Sarandon, Anthony LaPaglia, Jenna Elfman, Angelina Fiordellisi, Mary Testa, Dagmara Dominczyk, Mary Pat Gleason, Joe Inscoe, James Hampton, Paul Wilson",United States,June 5  2020,2014,PG-13,"[""Comedies"","" Romantic Movies""]",A single middle-aged woman who has lived her whole life in a small Virginia mining town uncovers a family secret that alters her profoundly.
s2421,Movie,114,min,Choked: Paisa Bolta Hai,Anurag Kashyap,"Saiyami Kher, Roshan Mathew, Amruta Subhash, Upendra Limaye, Tushar Dalvi, Rajshri Deshpande, Vaisnavi RP, Uday Nene, Parthveer Shukla, Sanjay Bhatia, Aditya Kumar, Milind Pathak",India,June 5  2020,2020,TV-14,"[""Dramas"","" International Movies""]",A bank employee weighed down by her jobless husband's debts — and her own broken dreams — finds a secret source of seemingly unlimited cash in her home.
s2422,Movie,115,min,Merry Men 2: Another Mission,Moses Inwang,"Ramsey Nouah, Ayo Makun, Jim Iyke, Falz, Uchemba Williams, Ireti Doyle, Ufuoma McDermott, Nancy Isime, Alex Asogwa",Nigeria,June 5  2020,2019,TV-MA,"[""Comedies"","" International Movies""]","To save a kidnapped loved one, a pack of wealthy men must return to their vigilante past when they are blackmailed to pull off a treacherous heist."
s2423,TV Show,5,Seasons,Queer Eye,NOT KNOWN,"Bobby Berk, Karamo Brown, Tan France, Antoni Porowski, Jonathan Van Ness",United States,June 5  2020,2020,TV-14,"[""Reality TV""]","An all-new “Fab Five” advise men on fashion, grooming, food, culture and design in this modern reboot of the Emmy Award-winning reality series."
s2424,TV Show,15,Seasons,Supernatural,Phil Sgriccia,"Jared Padalecki, Jensen Ackles, Mark Sheppard, Misha Collins, Jim Beaver, Andrea Menard, Samantha Smith, Mark Pellegrino, Alexander Calvert",United States Canada,June 5  2020,2019,TV-14,"[""Classic & Cult TV"","" TV Action & Adventure"","" TV Horror""]","Siblings Dean and Sam crisscross the country, investigating paranormal activity and picking fights with demons, ghosts and monsters."
s2425,Movie,149,min,The Last Days of American Crime,Olivier Megaton,"Edgar Ramírez, Michael Pitt, Anna Brewster, Patrick Bergin, Sharlto Copley, Brandon Auret, Tamer Burjaq, Terence Maynard, James Richard Marshall",United States,June 5  2020,2020,TV-MA,"[""Action & Adventure"","" Dramas"","" Independent Movies""]","A bank robber joins a plot to commit one final, historic heist before the government turns on a mind-altering signal that will end all criminal behavior."
s2427,TV Show,3,Seasons,BAKI,NOT KNOWN,"Nobunaga Shimazaki, Takayuki Sugo, Bin Shimada, Rikiya Koyama, Takuya Eguchi, Banjo Ginga, Takehito Koyasu, Kenjiro Tsuda, Chafurin, Issei Futamata, Mugihito, Yoshihisa Kawahara, Sora Amamiya, Toru Furuya",Japan,June 4  2020,2020,TV-MA,"[""Anime Series"","" International TV Shows""]","While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on."
s2428,Movie,102,min,Hot Sweet Sour,Andaç Haznedaroğlu,"Buğra Gülsoy, Özge Özpirinçci, Yusuf Akgün, Füsun Demirel, Gözde Türkpençe, Osman Alkaş, Rahmi Dilligil, Somer Karvan",Turkey,June 4  2020,2017,TV-14,"[""Dramas"","" International Movies"","" Romantic Movies""]","In love since childhood, a couple separates to pursue different paths but makes a pact to marry each other in five years if they are still single."
s2429,Movie,105,min,Overnight Republic,Murat Kepez,"Çağlar Çorumlu, Büşra Pekin, Ersin Korkut, Gülhan Tekin, Mahir İpek, Uğur Bilgin, Öner Ateş, Hakan Ummak, Patrycja Widlak, Hamza Yazıcı",Turkey,June 4  2020,2017,TV-MA,"[""Comedies"","" International Movies""]","A mayoral candidate wins office, promising to turn a small province into its own country as a war and wacky events with his wife and advisors ensue."
s2430,Movie,114,min,Can’t Complain,Ahmed Nader Galal,"Ahmed Helmy, Menna Shalaby, Khaled El Sawy, Lotfy Labib",Egypt,June 3  2020,2007,TV-MA,"[""Comedies"","" International Movies"","" Romantic Movies""]","Raised by a father to fraudulently act as one person, three identical brothers end up pining for the same woman as one triplet seeks psychiatric help."
s2431,Movie,94,min,Lady Bird,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges, Timothée Chalamet, Beanie Feldstein, Lois Smith, Stephen Henderson, Odeya Rush, Jordan Rodrigues",United States,June 3  2020,2017,R,"[""Comedies"","" Dramas"","" Independent Movies""]","An intrepid high schooler in Sacramento undergoes the trials of love, family and self-discovery as she dreams of escaping to college on the East Coast."
s2434,Movie,106,min,Andaleeb El Dokki,Wael Ehsan,"Mohamed Henedi, Heba Nour, Dawood Hussain, Amr Abdel-Geleel, Mohammed El Sadaany, Mohamed Sherif Hassan",Egypt,June 2  2020,2008,TV-14,"[""Comedies"","" International Movies""]","Aiming for fame, a struggling singer finds his long-lost millionaire twin and falls for his brother's secretary as a plot brews to steal the fortune."
s2435,Movie,116,min,Let's Dance,Inas El-Degheidy,"Yousra, Tamer Hagras, Ezzat Abou Aouf, Hala Sedki, Marwan Azab",Egypt,June 2  2020,2006,TV-14,"[""Comedies"","" Dramas"","" International Movies""]","Disillusioned with her humdrum routine, a married lawyer secretly enrolls in a dance school in this remake of the 1996 Japanese film “Shall We Dance?”"
s2436,Movie,109,min,Life's Speed Bump,Wael Ehsan,"Ahmed Helmy, Nour, Ezzat Abou Aouf, Ahmed Rateb, Ahmed Saeed Abdel-Ghany, Menna Arafa",Egypt,June 2  2020,2006,TV-14,"[""Comedies"","" International Movies""]","Seeking job opportunities, a young man arrives in Cairo and becomes increasingly involved with the family of a wealthy businessman."
s2437,Movie,97,min,Mr. Romantic,Ahmed Al-Badry,"Mohamed Emam, Hassan Hosny, Lebleba, Medhat Tekha, Bassem Samra, Dominique Hourani, Saeed Tarabeek, Diaa El Merghany, Nahla Zaki, Saad El Soghayar",UNKNOWN,June 2  2020,2009,TV-14,"[""Comedies"","" International Movies"","" Romantic Movies""]","When a carefree man is left with his uncle's fortune, he can only receive the riches on one condition: he must settle down with a good woman."
s2438,Movie,100,min,My Horrible Grandma,Sameh Abdulaziz,"Shaimaa Abdelkader, Samiha Ayyoub, Fify El Sebaay, Emy Samir Ghanim, Mohamed Henedi, Bassem Samra",Egypt,June 2  2020,2012,TV-MA,"[""Comedies"","" Dramas"","" International Movies""]","As a man fumbles to keep things in order, his assertive grandmother tries to straighten out his life when she returns to live with him."
s2439,Movie,116,min,Sorry To Disturb,Khaled Marei,"Ahmed Helmy, Mahmoud Hemeida, Menna Shalaby, Dalal Abdelaziz, Mohamed Sharaf, Tarek El Tilmisany, Mohammed El Sadaany, Samy Maghawry, Ahmed Fouad Selim, Ahmed Ramah",Egypt,June 2  2020,2008,TV-14,"[""Dramas"","" International Movies""]","After losing his father, a genius yet troubled aviation engineer suffering from loneliness tackles a complex project: love."
s2440,Movie,111,min,The Student Cop,Wael Ihsan,"Karim Abdel Aziz, Hassan Hosny, Ghada Adel, Maha Ahmed, Ramez Galal, Mohamed Ragab, Mohamed El Dafrawy",Egypt,June 2  2020,2004,TV-14,"[""Action & Adventure"","" Comedies"","" International Movies""]","Sent undercover to investigate suspicious activity among a group of college students, a police officer gets more invested in his role than expected."
s2441,Movie,24,min,True: Rainbow Rescue,NOT KNOWN,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",Canada,June 2  2020,2020,TV-Y,"[""Children & Family Movies""]",True and Bartleby travel to the other side of the Neverending Rainbow to bring back Dillydally — a brave explorer who's the Rainbow King's best friend!
s2442,Movie,95,min,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed",Saudi Arabia United Arab Emirates,June 2  2020,2006,TV-PG,"[""Comedies"","" Dramas"","" International Movies""]","Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition."
s2443,Movie,135,min,X Large,Sherif Arafa,"Ahmed Helmy, Donia Samir Ghanim, Ibrahim Nasr, Yasmin Raeis, Saeed Tarabeek",Egypt,June 2  2020,2011,TV-14,"[""Comedies"","" International Movies"","" Romantic Movies""]","After he is rejected by the woman he loves and obesity-related issues kill his uncle, a lonely, overweight artist undergoes a major transformation."
s2444,Movie,95,min,122,Yasir Al Yasiri,"Amina Khalil, Ahmed Dawood, Tarek Lotfy, Ahmed El Fishawy, Mahmoud Hijazi, Jihane Khalil, Asmaa Galal, Tara Emad",Egypt,June 1  2020,2019,TV-MA,"[""Horror Movies"","" International Movies""]","After an awful accident, a couple admitted to a grisly hospital are separated and must find each other to escape — before death finds them."
s2445,TV Show,2,Seasons,Cardcaptor Sakura,NOT KNOWN,"Miwa Matsumoto, Motoko Kumai, Nozomu Sasaki, Hideyuki Tanaka, Junko Iwao, Emi Motoi, Yukana, Aya Hisakawa, Katsuyuki Konishi, Emi Shinohara, Sakura Tange, Ryoka Yuzuki, Minako Kotobuki, Yumi Toma, Natsuki Hanae, Issei Miyazaki, Tomokazu Seki, Kazuo Hayashi, Masaya Onosaka, Minori Suzuki, Megumi Ogata",Japan,June 1  2020,1999,TV-Y7,"[""Anime Series"","" International TV Shows""]","After a young girl breaks the seal of a magical book, releasing the spirits of the cards inside, she must become a ""Cardcaptor"" and retrieve them."
s2446,Movie,92,min,Chippa,Safdar Rahman,"Sunny Pawar, Chandan Roy Sanyal, Gautam Sarkar, Sumeet Thakur, Mala Mukherjee, Masood Akhtar, Veer Rajwant Singh, Joyraj Bhattacharya",India,June 1  2020,2020,TV-14,"[""Comedies"","" Dramas"","" Independent Movies""]","At midnight on his 10th birthday, a boy scours the lesser-known Kolkata streets in search of a father he’s never met, carrying a letter he can’t read."
