show_id,title,movie,tv_show,title,duration_time,duration_unit,release_year,date_added,country,director,cast,description,Independent_Movies,Romantic_TV_Shows,Thrillers,Dramas,Docuseries,Sports_Movies,Horror_Movies,Cult_Movies,TV_Mysteries,TV_Horror,Classic_Movies,Anime_Features,Stand_Up_Comedy_and,Crime_TV_Shows,TV_Sci_Fi_and_Fantasy,Faith_and_Spiritua,"Classic_Movies,_Documentaries",TV_14,TV_Y7_FV,TV_Y,TV_PG,UR,TV_Y7,G,TV_MA,NR,R,NC_17,PG,TV_G,PG_13,Not_Found
s2047,Kandasamys: The Wedding,1,0,Kandasamys: The Wedding,93,min,2019,September 4  2020,"[""South Africa""]",Jayan Moodley,"Jailoshini Naidoo, Maeshni Naicker, Madhushan Singh, Mishqah Parthiephal, Yugan Naidoo, Koobeshan Naidoo, Mariam Bassa, Rushil Juglall, Tesarnia Oree","With their clashing demands, the mothers of both bride and groom turn wedding prep into comical chaos in this sequel to “Keeping Up With the Kandasamys.”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7169,Kanika,1,0,Kanika,110,min,2017,March 1  2018,"[""India""]",Not Found,"Sharad Ponkshe, Smita Shewale",A doctor and his colleagues who use sex-determination testing for unethical ends face retribution from a supernatural victim who seeks vengeance.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2761,Kannum Kannum Kollaiyadithaal,1,0,Kannum Kannum Kollaiyadithaal,160,min,2020,March 29  2020,"[""India""]",Desingh Periyasamy,"Dulquer Salmaan, Ritu Varma, Rakshan, Niranjani, Gautham Menon, Anish Kuruvilla","A carefree racing enthusiast’s womanizing ways end when he meets the girl of his dreams, but their newfound peace is disrupted by a dangerous killer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5142,Kantaro: The Sweet Tooth Salaryman,0,1,Kantaro: The Sweet Tooth Salaryman,1,Season,2017,December 1  2017,"[""Japan""]",Not Found,"Matsuya Onoe, Ren Ishikawa, Hiroyuki Onoue, Hazuki Shimizu, Sarutoki Minagawa",Elite publishing sales rep Kantaro wraps up his client visits in record time so he can secretly pursue his quest to indulge in the tastiest of sweets.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s2734,Kapoor & Sons,1,0,Kapoor & Sons,138,min,2016,April 1  2020,"[""India""]",Shakun Batra,"Rishi Kapoor, Sidharth Malhotra, Fawad Khan, Alia Bhatt, Ratna Pathak Shah, Rajat Kapoor","Returning home to visit their ill grandfather, two estranged brothers must confront their unresolved rivalry while their parents’ marriage frays.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2348,Kappela,1,0,Kappela,112,min,2020,June 22  2020,"[""India""]",Musthafa,"Anna Ben, Roshan Mathew, Sreenath Bhasi, Sudhi Koppa, Tanvi Ram, Musthafa, James Eliya, Vijilesh","Falling into an over-the-phone romance with a rickshaw driver, a young woman visits his city when an encounter with a stranger derails their meeting.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s985,Kara Bela,1,0,Kara Bela,101,min,2015,April 23  2021,"[""Turkey""]",Burak Aksak,"Cengiz Bozkurt, Seda Bakan, Erkan Kolçak Köstendil, Cihan Ercan, Berat Yenilmez, İştar Gökseven, Erdal Tosun, Tarık Ünlüoğlu",The uneventful life of middle-aged Kudret turns upside down when a road trip turns into a wild race for survival with killers in hot pursuit.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s3557,Kardec,1,0,Kardec,110,min,2019,August 29  2019,"[""Brazil""]",Wagner de Assis,"Leonardo Medeiros, Sandra Corveloni, Genezio de Barros, Guilherme Piva, Leonardo Franco, Dalton Vigh, Charles Baudin, Julia Konrad","In Catholic 19th-century France, professor Léon Rivail attends a séance and is moved to found spiritism, putting him in the authorities' sights.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2505,Karkar,1,0,Karkar,107,min,2007,May 19  2020,"[""Egypt""]",Ali Ragab,"Mohamed Saad, Hassan Hosny, Ragaa Al-Geddawy, Yasmin Abdulaziz, Alaa Morsy","After electrocution leaves a wealthy man brain-damaged, his money-hungry aunt and uncle try to con him by marrying him off to a fake relative.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5787,"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense",1,0,"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense",65,min,2016,September 19  2016,"[""Not Found""]",Not Found,"Karol Modzelewski, Łukasz ""Lotek” Lodkowski","Charismatic comedy pals Karol Modzelewski and Łukasz ""Lotek"" Lodkowski bring their mischievous brand of humor to Warsaw's Klub Hybrydy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s3142,Karthik Calling Karthik,1,0,Karthik Calling Karthik,135,min,2010,December 15  2019,"[""India""]",Vijay Lalwani,"Farhan Akhtar, Deepika Padukone, Ram Kapoor, Vivan Bhatena, Vipin Sharma, Yatin Karyekar, Shefali Shah","Unlucky in love and bullied at work, an office drone is resigned to his dead-end life until it’s transformed by mysterious calls from … himself.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1850,Kartini: Princess of Java,1,0,Kartini: Princess of Java,118,min,2017,October 15  2020,"[""Indonesia Netherlands""]",Hanung Bramantyo,"Dian Sastrowardoyo, Ayushita, Acha Septriasa, Deddy Sutomo, Christine Hakim, Djenar Maesa Ayu, Denny Sumargo, Adinia Wirasti, Reza Rahadian",A woman of nobility battles patriarchal norms in order to improve educational access for women in early 1900s Indonesian society.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7170,Karzzzz,1,0,Karzzzz,137,min,2008,October 22  2017,"[""India""]",Satish Kaushik,"Himesh Reshammiya, Urmila Matondkar, Shweta Kumar, Dino Morea, Raj Babbar, Danny Denzongpa, Gulshan Grover, Rohini Hattangadi, Asrani, Smita Bansal","When flashbacks reveal that he's the reincarnation of a man murdered by his wife, rock star Monty sets out to get revenge for the decades-old crime.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2333,Kasanova,1,0,Kasanova,117,min,2019,June 26  2020,"[""Nigeria""]",Oluseyi Asurf,"Wale Ojo, Ireti Doyle, Alvin Abayomi, Toyin Abraham, Ruby Akubueze, Chimezie Imo, Tomiwa Tegbe","After losing his wife, a single father indulges in flimsy flings until he meets his son's music teacher, who imparts a few lessons on love.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5788,"Katarzyna Piasecka, Rafał Pacześ Seriously Funny",1,0,"Katarzyna Piasecka, Rafał Pacześ Seriously Funny",65,min,2016,September 19  2016,"[""Not Found""]",Not Found,"Katarzyna Piasecka, Rafał Pacześ",Polish comedians Rafał Pacześ and Katarzyna Piasecka hit the stage at Warsaw's Klub Hybrydy for a night of funny anecdotes and sly jokes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s82,Kate,1,0,Kate,106,min,2021,September 10  2021,"[""United States""]",Cedric Nicolas-Troyan,"Mary Elizabeth Winstead, Jun Kunimura, Woody Harrelson, Tadanobu Asano, Miyavi, Michiel Huisman, Miku Martineau","Slipped a fatal poison on her final job, a ruthless assassin working in Tokyo has less than 24 hours to find out who ordered the hit and exact revenge.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7171,Kate & Leopold,1,0,Kate & Leopold,118,min,2001,January 1  2020,"[""United States""]",James Mangold,"Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer, Natasha Lyonne, Bradley Whitford, Paxton Whitehead, Spalding Gray, Josh Stamberg, Matthew Sussman",A present-day woman takes responsibility for guiding a charming time-traveling 19th-century nobleman through the 21st century.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s4747,Kath & Kimderella,1,0,Kath & Kimderella,86,min,2012,July 28  2018,"[""Australia""]",Ted Emery,"Jane Turner, Gina Riley, Magda Szubanski, Glenn Robbins, Peter Rowsthorn, Rob Sitch, Richard E. Grant, Barry Humphries, Erin Mullally, Jessica De Gouw","Chipper baby boomer Kath, diva daughter Kim and hapless pal Sharon visit Papilloma, Italy, where a royal romance and knockoff fashions await.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4748,Kath and Kim,0,1,Kath and Kim,6,Seasons,2007,July 28  2018,"[""Australia""]",Not Found,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski","As Kath prepares to wed fine-meats purveyor Kel, her daughter Kim moves back home after becoming disillusioned with her two-month marriage to Brett.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7172,Katha,1,0,Katha,140,min,1982,December 31  2019,"[""India""]",Sai Paranjape,"Farooq Shaikh, Naseeruddin Shah, Deepti Naval, Veeni Paranjape Joglekar, Mallika Sarabhai, Arun Joglekar","Secretly in love with his neighbor, a mild-mannered clerk is heartbroken when his much bolder, more charming friend wins her heart instead.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s3694,Katherine Ryan: Glitter Room,1,0,Katherine Ryan: Glitter Room,66,min,2019,July 1  2019,"[""United States""]",Linda Mendoza,Katherine Ryan,"Fresh from a tour, comedian Katherine Ryan shares shrewd observations about school bullies, revenge bodies and raising a very fancy child.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s5608,Katherine Ryan: In Trouble,1,0,Katherine Ryan: In Trouble,64,min,2017,February 14  2017,"[""United Kingdom""]",Colin Dench,Katherine Ryan,"Stand-up comic Katherine Ryan reminisces about unusual relationships, life in the hometown she hates and the time she enraged an entire nation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s5722,Kathleen Madigan: Bothering Jesus,1,0,Kathleen Madigan: Bothering Jesus,71,min,2016,November 10  2016,"[""United States""]",Lorene Machado,Kathleen Madigan,"The Irish American comic riffs on everything from growing up in Missouri, signing up her parents to be Uber drivers and anything to do with bacon.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s700,Katla,0,1,Katla,1,Season,2021,June 17  2021,"[""Iceland""]",Not Found,"Guðrún Eyfjörð, Íris Tanja Flygenring, Aliette Opheim, Ingvar Sigurðsson, Þorsteinn Bachmann, Sólveig Arnarsdóttir, Björn Thors",The catastrophic eruption of subglacial volcano Katla turns a nearby community’s world upside down as mysteries begin to emerge from the ice.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4859,Katt Williams: American Hustle (The Movie),1,0,Katt Williams: American Hustle (The Movie),89,min,2007,May 17  2018,"[""United States""]",Brit McAdams,"Katt Williams, Da Brat, Snoop Dogg, Tamala Jones, Jeremy Piven, Ludacris, Melanie Comarcho, Red Grant, Alphonso Mcauley, Damaine Radcliff, Taran Killam","An aspiring actor leaves Hollywood and takes to the road to do stand-up after he's cast in a series of increasingly stereotypical ""black"" roles.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s5079,Katt Williams: Great America,1,0,Katt Williams: Great America,60,min,2018,January 16  2018,"[""United States""]",Not Found,Katt Williams,"The King of underground comedy delivers unflinching riffs on the American political climate, racial tensions, sex and his disdain for roast beef.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4789,Katt Williams: Kattpacalypse,1,0,Katt Williams: Kattpacalypse,61,min,2012,July 3  2018,"[""United States""]",Marcus Raboy,Katt Williams,"Urban comic Katt Williams ushers in Kattpacalypse, exploding with more energy than an atomic bomb and riffing on everything from Doomsday to Obama.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7173,Katt Williams: Live,1,0,Katt Williams: Live,85,min,2006,July 19  2018,"[""United States""]",Alphonso J. Wesson,Katt Williams,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
s4448,Katt Williams: The Pimp Chronicles: Pt. 1,1,0,Katt Williams: The Pimp Chronicles: Pt. 1,45,min,2006,November 1  2018,"[""United States""]",Gary Binkow,"Katt Williams, Anthony Anderson","In this 2006 show, comic Katt Williams uses his edgy style and personal experiences to paint a sassy, hilarious portrait of life in black America.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4449,Katti Batti,1,0,Katti Batti,132,min,2015,November 1  2018,"[""India""]",Nikhil Advani,"Imran Khan, Kangana Ranaut, Abhishek Saha, Mithila Palkar, Vivan Bhatena, Suhaas Ahuja, Nicole Faria, Adaar Malik","After falling in love during college, architect Maddy and free spirit Payal have five wonderful years together, until a mystery suddenly divides them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5050,Kavin Jay: Everybody Calm Down!,1,0,Kavin Jay: Everybody Calm Down!,53,min,2018,February 2  2018,"[""Not Found""]",Michael McKay,Kavin Jay,"On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7174,Kaviyude Osyath,1,0,Kaviyude Osyath,116,min,2017,July 1  2018,"[""India""]",Vineeth Anil,"Prakash Bare, Arun Kumar, Kulappulli Leela, Sangeetha Mohan, Kochu Preman","When a late poet leaves behind his property to a young man, the man's brother suspects the poet may have been more than just a family friend.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7175,Kay Dyache Bola,1,0,Kay Dyache Bola,133,min,2005,January 1  2018,"[""India""]",Chandrakant Kulkarni,"Makarand Anaspure, Akshay Pendse, Umesh Kamat, Sharvari Jamenis, Sachin Khedekar, Arun Nalawade, Mohan Agashe, Nirmiti Sawant, Sanjay Mone, Amita Khopkar, Pushkar Shrotri, Ganesh Yadav","Wrongfully accused of murder, two students' last hope lies with their defense attorney, an inexperienced bumbler who's never even tried a case.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5495,Kazoops!,0,1,Kazoops!,3,Seasons,2017,May 5  2017,"[""Australia""]",Not Found,"Reece Pockney, Scott Langley, Alex Babic, Gemma Harvey, Jessica Hann, Emma Tate",Music meets imagination in this inventive animated series about thinking outside the box and having fun.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s7158,Kaçak,0,1,Kaçak,1,Season,2013,December 26  2016,"[""Turkey""]",Not Found,"Gürkan Uygun, Mustafa Avkıran, Berk Hakman, Begüm Birgören, Özlem Yılmaz, Yağmur Tanrısevsin, İnanç Konukçu, Hasan Küçükçetin, Metin Coşkun, Selda Özer, Yağız Atakan Savaş, Burak Deniz, Cengiz Sezici, Haluk Bilginer, Tuğba Melis Türk",A cop who killed a mobster's son and fled to a small town with a changed identity finds his quiet new life disrupted when he becomes a local hero.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1163,Keeping the Bees,1,0,Keeping the Bees,93,min,2020,March 26  2021,"[""Turkey""]",Eylem Kaftan,"Meryem Uzerli, Feyyaz Duman, Hakan Karsak, Şennur Nogaylar, Burcu Salihoğlu",Ayşe returns from Germany to her Black Sea hometown and sets out to fulfill her mom's dying wish — to care for her beloved bee farms.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5897,Keith Richards: Under the Influence,1,0,Keith Richards: Under the Influence,82,min,2015,September 18  2015,"[""United States""]",Morgan Neville,Keith Richards,"In a documentary with unparalleled access, discover the people and sounds that inspired rock 'n' roll legend Keith Richards from childhood to today.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2814,Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein,0,1,Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein,1,Season,2019,March 15  2020,"[""United States""]",Lynn Novick,Not Found,"This docuseries follows several incarcerated people as they pursue a college degree through the Bard Prison Initiative, a rigorous education program.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7176,Ken Burns: The Civil War,0,1,Ken Burns: The Civil War,1,Season,1990,February 22  2017,"[""United States""]",Ken Burns,"Sam Waterston, Julie Harris, Jason Robards, Morgan Freeman, Paul Roebling, Garrison Keillor, George Black, David McCullough, Arthur Miller, Christopher Murney, Charles McDowell, Horton Foote, George Plimpton, Philip Bosco, Terry Courier, Jody Powell, Studs Terkel","Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7177,Ken Burns: The Roosevelts: An Intimate History,0,1,Ken Burns: The Roosevelts: An Intimate History,1,Season,2014,February 22  2017,"[""United States""]",Ken Burns,Not Found,"Award-winning documentarian Burns profiles three members of one of America's premier political families: Theodore, Franklin and Eleanor Roosevelt.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s7178,Ken Burns: The West,0,1,Ken Burns: The West,1,Season,1996,March 14  2017,"[""United States""]",Not Found,Peter Coyote,Historian Ken Burns and his team bring to life the challenges Americans faced in the 19th century as they embarked on westward expansion.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s4116,"Ken Jeong: You Complete Me, Ho",1,0,"Ken Jeong: You Complete Me, Ho",62,min,2019,February 14  2019,"[""United States""]",Jon M. Chu,Ken Jeong,"In his first-ever stand-up special, Ken Jeong pays tribute to his wife and shares stories about Hollywood and how ""The Hangover"" saved his life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s2459,Kenny Sebastian: The Most Interesting Person in the Room,1,0,Kenny Sebastian: The Most Interesting Person in the Room,68,min,2020,May 29  2020,"[""India""]",Angshuman Ghosh,Kenny Sebastian,"Fusing his musical and stand-up chops, Kenny Sebastian gets analytical about frumpy footwear, flightless birds and his fear of not being funny enough.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4122,Kevin Hart's Guide to Black History,1,0,Kevin Hart's Guide to Black History,63,min,2019,February 8  2019,"[""United States""]",Tom Stern,"Kevin Hart, Saniyya Sidney, Lil Rel Howery, Eoghan Thomas Murphy, Tiffany Haddish, Al Shearer, Lonnie Chavis, Alphonso Mcauley, Nika Williams, Barry Brewer, Greg Germann, John Ennis, Jay Johnston",Kevin Hart highlights the fascinating contributions of black history’s unsung heroes in this entertaining – and educational – comedy special.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s3093,Kevin Hart: Don’t F**k This Up,0,1,Kevin Hart: Don’t F**k This Up,1,Season,2019,December 27  2019,"[""United States""]",Not Found,Not Found,"Amid turmoil in his career and marriage, comedian and film star Kevin Hart opens up about his personal breakthroughs as he navigates crises and fame.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s2979,Kevin Hart: I'm a Grown Little Man,1,0,Kevin Hart: I'm a Grown Little Man,62,min,2009,January 30  2020,"[""United States""]",Shannon Hartman,Kevin Hart,"Stand-up comedy star Kevin Hart delivers his unique perspective on work, race, family and friends with this laugh-riot comedy show.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s3953,Kevin Hart: Irresponsible,1,0,Kevin Hart: Irresponsible,60,min,2019,April 2  2019,"[""United States""]",Leslie Small,Kevin Hart,"As a father of three on his second marriage, Kevin Hart proves that being him is indeed a tall order in a fresh special inspired by his own mistakes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7179,Kevin Hart: Laugh at My Pain,1,0,Kevin Hart: Laugh at My Pain,89,min,2011,October 1  2018,"[""United States""]","Leslie Small, Tim Story",Kevin Hart,"Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7180,Kevin Hart: Let Me Explain,1,0,Kevin Hart: Let Me Explain,75,min,2013,July 13  2018,"[""United States""]","Leslie Small, Tim Story",Kevin Hart,"Philadelphia funnyman Kevin Hart takes the stage in front of a sold-out crowd at Madison Square Garden, part of his hit ""Let Me Explain"" world tour.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s7181,Kevin Hart: Seriously Funny,1,0,Kevin Hart: Seriously Funny,67,min,2010,October 1  2018,"[""United States""]",Shannon Hartman,Kevin Hart,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s5536,Kevin Hart: What Now?,1,0,Kevin Hart: What Now?,96,min,2016,April 11  2017,"[""United States""]",Leslie Small,"Kevin Hart, Don Cheadle, Halle Berry, Ed Helms, David Meunier","Frenetic comic Kevin Hart hits Philadelphia and dishes on suburban wildlife, jean shorts and the fine art of getting even with a 7-year-old.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s1687,Kevin Hart: Zero F**ks Given,1,0,Kevin Hart: Zero F**ks Given,70,min,2020,November 17  2020,"[""United States""]",Leslie Small,Kevin Hart,"Kevin Hart serves up laughs and brick oven pizza from the comfort of his home, and dishes on male group chats, sex after 40 and life with COVID-19.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4920,Kevin James: Never Don't Give Up,1,0,Kevin James: Never Don't Give Up,62,min,2018,April 24  2018,"[""United States""]",Andy Fickman,Kevin James,"Kevin James makes his long-awaited return to stand-up in this family-friendly special, dishing on fatherhood, fans, his disdain for allergies and more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
