content_type,country,date_added,release_year,rating,genres,duration_int,duration_type
0,79,"October 12, 2018",1141,9,271,0.337620578778135,2
0,2805,"October 12, 2018",1141,9,818,0.18006430868167203,2
1,2805,"October 12, 2018",1141,8,120,0.0,0
1,2805,"October 12, 2018",1141,10,67,0.0,0
0,1,"October 12, 2018",1141,3,1597,0.30868167202572344,2
1,807,"October 11, 2018",1141,10,399,0.0,0
1,807,"October 11, 2018",1141,8,220,0.0,0
0,1,"October 10, 2018",1141,3,1597,0.4598070739549839,2
1,77,"October 10, 2018",1141,10,399,0.0,0
0,2805,"October 10, 2018",1141,3,12,0.3504823151125402,2
0,2805,"October 9, 2018",1141,10,332,0.18006430868167203,2
0,22,"October 8, 2018",1141,9,857,0.37942122186495175,2
1,2805,"October 8, 2018",1022,5,386,0.00964630225080386,0
0,2805,"October 6, 2018",1141,2,271,0.29903536977491957,2
1,807,"October 5, 2018",1141,9,120,0.0,0
1,2,"October 5, 2018",1141,9,220,0.0,0
1,245,"October 5, 2018",1141,9,176,0.0,0
0,412,"October 5, 2018",1141,10,271,0.28295819935691313,2
0,2805,"October 5, 2018",1141,3,1206,0.3954983922829582,2
0,807,"October 5, 2018",1141,5,595,0.07717041800643087,2
1,189,"October 5, 2018",1141,10,749,0.0,0
1,807,"October 4, 2018",1141,8,176,0.0,0
0,2,"October 3, 2018",1022,2,1597,0.3858520900321543,2
0,2805,"October 3, 2018",1022,10,271,0.2797427652733119,2
0,4,"October 2, 2018",1022,3,857,0.35369774919614144,2
0,2805,"October 2, 2018",228,10,1206,0.2572347266881029,2
0,807,"October 2, 2018",1141,10,332,0.20257234726688103,2
1,412,"October 2, 2018",348,10,248,0.0,0
0,807,"October 2, 2018",136,10,818,0.17363344051446947,2
0,412,"October 2, 2018",348,10,1206,0.4372990353697749,2
0,412,"October 2, 2018",37,10,1206,0.17684887459807075,2
0,2805,"October 2, 2018",36,10,1206,0.1832797427652733,2
0,412,"October 2, 2018",17,3,1206,0.25401929260450157,2
0,412,"October 2, 2018",348,10,818,0.29903536977491957,2
1,412,"October 2, 2018",152,10,248,0.0,0
1,1,"October 2, 2018",5,10,749,0.0,0
1,412,"October 2, 2018",7,9,248,0.00964630225080386,0
0,412,"October 2, 2018",11,3,80,0.29903536977491957,2
1,47,"October 2, 2018",80,10,248,0.0,0
0,412,"October 2, 2018",16,9,1206,0.2282958199356913,2
0,412,"October 2, 2018",279,10,818,0.18971061093247588,2
0,968,"October 1, 2018",891,9,857,0.44694533762057875,2
0,180,"October 1, 2018",1022,1,595,0.28938906752411575,2
0,968,"October 1, 2018",152,9,271,0.30868167202572344,2
0,968,"October 1, 2018",348,9,857,0.46623794212218644,2
0,968,"October 1, 2018",891,9,1597,0.37620578778135044,2
0,968,"October 1, 2018",152,9,1597,0.4083601286173633,2
0,968,"October 1, 2018",152,10,1597,0.4372990353697749,2
0,968,"October 1, 2018",348,8,128,0.4630225080385852,2
0,807,"October 1, 2018",1022,9,1597,0.45016077170418006,2
0,968,"October 1, 2018",228,9,1206,0.337620578778135,2
0,807,"October 1, 2018",1141,10,1597,0.4308681672025723,2
0,968,"October 1, 2018",279,9,1597,0.4372990353697749,2
0,968,"October 1, 2018",348,9,1206,0.4115755627009646,2
0,968,"October 1, 2018",152,8,1597,0.315112540192926,2
1,2805,"October 1, 2018",1141,10,32,0.0,0
0,968,"October 1, 2018",1022,9,857,0.49517684887459806,2
0,968,"October 1, 2018",348,9,1206,0.4533762057877813,2
0,968,"October 1, 2018",136,9,857,0.684887459807074,2
0,968,"October 1, 2018",554,8,1206,0.4372990353697749,2
0,968,"October 1, 2018",152,9,1597,0.4083601286173633,2
0,968,"October 1, 2018",1141,9,1597,0.4823151125401929,2
0,968,"October 1, 2018",348,9,1206,0.3858520900321543,2
0,968,"October 1, 2018",152,9,857,0.32154340836012857,2
0,968,"October 1, 2018",136,9,1206,0.4630225080385852,2
0,968,"October 1, 2018",152,9,128,0.46945337620578775,2
0,968,"October 1, 2018",891,9,1597,0.28617363344051444,2
0,968,"October 1, 2018",228,9,1206,0.4115755627009646,2
0,968,"October 1, 2018",80,8,1206,0.4115755627009646,2
0,968,"October 1, 2018",1022,9,1206,0.4340836012861736,2
0,968,"October 1, 2018",891,8,1206,0.3729903536977492,2
0,968,"October 1, 2018",228,9,857,0.4790996784565916,2
0,968,"October 1, 2018",184,9,857,0.427652733118971,2
0,968,"October 1, 2018",184,9,1206,0.3183279742765273,2
0,2805,"October 1, 2018",1141,5,595,0.1382636655948553,2
0,73,"October 1, 2018",1141,5,595,0.1382636655948553,2
0,2805,"October 1, 2018",152,10,1206,0.35369774919614144,2
0,968,"October 1, 2018",348,9,857,0.46945337620578775,2
0,968,"October 1, 2018",279,9,1597,0.36655948553054657,2
0,968,"October 1, 2018",279,8,1206,0.3858520900321543,2
0,968,"October 1, 2018",891,9,857,0.3279742765273312,2
0,10,"October 1, 2018",891,9,1206,0.2315112540192926,2
0,968,"October 1, 2018",554,9,857,0.4115755627009646,2
0,968,"October 1, 2018",348,9,271,0.3247588424437299,2
0,968,"October 1, 2018",279,8,1206,0.3890675241157556,2
0,968,"October 1, 2018",136,9,857,0.49517684887459806,2
0,968,"October 1, 2018",279,9,857,0.44372990353697744,2
0,968,"October 1, 2018",554,8,1206,0.4180064308681672,2
0,968,"October 1, 2018",1022,9,1206,0.405144694533762,2
1,2805,"October 1, 2018",891,9,120,0.0,0
0,968,"October 1, 2018",228,9,857,0.4983922829581993,2
0,807,"October 1, 2018",1141,10,818,0.28938906752411575,2
0,968,"October 1, 2018",279,8,1206,0.42122186495176844,2
1,412,"October 1, 2018",1141,9,248,0.0,0
0,968,"October 1, 2018",891,9,857,0.4147909967845659,2
0,968,"October 1, 2018",193,10,1597,0.4372990353697749,2
0,968,"October 1, 2018",152,9,1206,0.42122186495176844,2
0,1,"October 1, 2018",193,9,1597,0.37942122186495175,2
0,968,"October 1, 2018",554,8,1206,0.44694533762057875,2
0,18,"October 1, 2018",891,9,1597,0.40192926045016075,2
0,47,"September 30, 2018",228,1,595,0.3408360128617363,2
0,77,"September 29, 2018",1141,10,1597,0.35369774919614144,2
0,65,"September 28, 2018",1141,10,857,0.4147909967845659,2
0,2805,"September 28, 2018",1141,10,857,0.40192926045016075,2
0,2805,"September 28, 2018",1141,9,818,0.07395498392282959,2
1,2805,"September 28, 2018",1141,10,749,0.0,0
1,180,"September 28, 2018",1141,6,386,0.003215434083601286,0
1,6,"September 28, 2018",1141,6,386,0.006430868167202573,0
0,79,"September 28, 2018",1141,10,271,0.34405144694533757,2
0,145,"September 28, 2018",1141,10,818,0.3729903536977492,2
0,75,"September 22, 2018",1141,10,20,0.32154340836012857,2
1,807,"September 21, 2018",1141,10,120,0.0,0
1,245,"September 21, 2018",1141,9,176,0.0,0
1,2805,"September 21, 2018",1141,10,120,0.0,0
0,2805,"September 21, 2018",1141,10,818,0.3954983922829582,2
0,77,"September 21, 2018",1141,10,332,0.19935691318327975,2
1,2805,"September 21, 2018",1141,9,399,0.0,0
1,245,"September 20, 2018",348,8,176,0.0,0
1,45,"September 19, 2018",891,6,386,0.0,0
1,15,"September 15, 2018",1022,9,399,0.0,0
1,2805,"September 14, 2018",1141,10,399,0.003215434083601286,0
1,807,"September 14, 2018",1141,8,220,0.0,0
1,110,"September 14, 2018",1141,10,399,0.003215434083601286,0
1,2805,"September 14, 2018",1141,10,34,0.0,0
1,807,"September 14, 2018",1141,5,386,0.0,0
0,5,"September 14, 2018",1141,10,1597,0.3633440514469453,2
0,2805,"September 14, 2018",1141,10,1206,0.31189710610932475,2
1,65,"September 14, 2018",1141,9,749,0.0,0
0,2805,"September 13, 2018",1141,9,818,0.3183279742765273,2
1,189,"September 12, 2018",1141,10,749,0.0,0
0,45,"September 12, 2018",1141,10,1597,0.3183279742765273,2
1,2805,"September 11, 2018",1141,10,34,0.0,0
1,807,"September 11, 2018",1141,7,220,0.0,0
0,19,"September 11, 2018",1141,10,1597,0.3922829581993569,2
1,807,"September 9, 2018",64,9,749,0.003215434083601286,0
1,2805,"September 8, 2018",279,6,386,0.0,0
1,2805,"September 8, 2018",891,6,386,0.0,0
0,1,"September 7, 2018",1141,10,818,0.24437299035369775,2
1,807,"September 7, 2018",1141,10,220,0.0,0
1,2805,"September 7, 2018",1141,10,399,0.003215434083601286,0
0,3,"September 7, 2018",1141,8,595,0.337620578778135,2
0,2805,"September 7, 2018",1141,2,1206,0.337620578778135,2
1,2805,"September 7, 2018",1141,6,386,0.003215434083601286,0
0,1,"September 7, 2018",1141,10,1597,0.3247588424437299,2
0,968,"September 6, 2018",348,9,1206,0.46623794212218644,2
0,75,"September 3, 2018",1141,10,857,0.3054662379421222,2
1,60,"September 2, 2018",1141,10,399,0.0,0
1,2805,"September 2, 2018",1141,9,399,0.006430868167202573,0
1,75,"September 1, 2018",1141,10,399,0.0,0
0,27,"September 1, 2018",1022,10,1597,0.33118971061093244,2
0,968,"September 1, 2018",1141,10,1597,0.3472668810289389,2
0,968,"September 1, 2018",1141,9,1597,0.3504823151125402,2
0,968,"September 1, 2018",1022,10,1597,0.3504823151125402,2
0,1,"September 1, 2018",1141,8,1597,0.32154340836012857,2
1,86,"September 1, 2018",1141,10,749,0.0,0
0,124,"September 1, 2018",1022,10,1597,0.29903536977491957,2
1,145,"August 31, 2018",1022,10,749,0.0,0
1,5,"August 31, 2018",1141,10,399,0.0,0
1,2805,"August 31, 2018",1141,10,34,0.003215434083601286,0
0,145,"August 31, 2018",1141,10,1206,0.32154340836012857,2
1,1,"August 31, 2018",1141,8,120,0.006430868167202573,0
1,807,"August 31, 2018",1141,8,120,0.006430868167202573,0
1,35,"August 31, 2018",1022,10,399,0.0,0
0,968,"August 28, 2018",1022,9,857,0.45016077170418006,2
0,968,"August 28, 2018",1022,9,1206,0.382636655948553,2
0,968,"August 28, 2018",1022,9,857,0.44694533762057875,2
1,2805,"August 27, 2018",1141,10,220,0.0,0
0,2805,"August 25, 2018",228,10,332,0.15755627009646303,2
0,807,"August 24, 2018",1141,10,332,0.18006430868167203,2
1,968,"August 24, 2018",1141,10,749,0.0,0
0,180,"August 24, 2018",36,10,1206,0.09646302250803859,2
1,65,"August 24, 2018",1141,9,749,0.0,0
0,2805,"August 24, 2018",1141,10,1206,0.28617363344051444,2
1,412,"August 24, 2018",1141,10,248,0.0,0
0,968,"August 21, 2018",1022,9,1206,0.3504823151125402,2
0,968,"August 21, 2018",1022,9,857,0.5176848874598071,2
0,968,"August 21, 2018",1022,9,1597,0.44372990353697744,2
0,968,"August 21, 2018",1141,2,1597,0.4147909967845659,2
0,968,"August 21, 2018",1022,9,1206,0.4630225080385852,2
0,2805,"August 17, 2018",1141,9,1206,0.10289389067524116,2
1,2805,"August 17, 2018",1141,8,120,0.0,0
0,2,"August 17, 2018",1022,10,1206,0.3633440514469453,2
0,2805,"August 17, 2018",1141,9,1206,0.3183279742765273,2
0,189,"August 17, 2018",1141,10,332,0.17041800643086816,2
0,968,"August 16, 2018",1141,9,1597,0.4790996784565916,2
0,9,"August 15, 2018",554,10,1206,0.33440514469453375,2
1,86,"August 10, 2018",1141,9,220,0.0,0
1,2805,"August 10, 2018",1141,10,220,0.0,0
1,2805,"August 10, 2018",1141,8,120,0.0,0
0,4,"August 10, 2018",1141,8,1597,0.3954983922829582,2
0,2805,"August 10, 2018",1141,10,1206,0.3022508038585209,2
0,2805,"August 10, 2018",1141,8,818,0.03536977491961415,2
0,8,"August 9, 2018",1141,10,1597,0.33118971061093244,2
1,2805,"August 9, 2018",1141,9,67,0.012861736334405145,0
1,807,"August 8, 2018",1141,9,749,0.0,0
1,75,"August 5, 2018",1141,9,749,0.0,0
0,968,"August 4, 2018",348,8,1206,0.4565916398713826,2
0,968,"August 4, 2018",891,9,857,0.405144694533762,2
0,968,"August 4, 2018",1141,10,1206,0.3183279742765273,2
0,1,"August 4, 2018",1141,8,21,0.2347266881028939,2
1,145,"August 3, 2018",1141,10,399,0.0,0
1,807,"August 3, 2018",1141,6,386,0.006430868167202573,0
0,2805,"August 3, 2018",1141,10,1206,0.33118971061093244,2
0,968,"August 2, 2018",184,10,1597,0.47266881028938906,2
0,968,"August 2, 2018",184,8,595,0.405144694533762,2
0,968,"August 2, 2018",136,10,1597,0.504823151125402,2
0,968,"August 2, 2018",891,9,1597,0.3954983922829582,2
0,968,"August 2, 2018",37,9,1597,0.5209003215434084,2
0,968,"August 2, 2018",193,9,1597,0.3858520900321543,2
0,968,"August 2, 2018",348,10,1597,0.49196141479099675,2
0,968,"August 2, 2018",348,9,857,0.405144694533762,2
0,968,"August 2, 2018",193,9,1206,0.4083601286173633,2
0,968,"August 2, 2018",228,8,1206,0.31189710610932475,2
0,968,"August 2, 2018",152,9,128,0.3472668810289389,2
0,968,"August 2, 2018",891,9,857,0.5369774919614149,2
0,968,"August 2, 2018",193,9,1597,0.5176848874598071,2
0,968,"August 2, 2018",96,9,1597,0.5080385852090032,2
0,968,"August 2, 2018",228,9,857,0.4372990353697749,2
0,968,"August 2, 2018",554,9,1597,0.42443729903536975,2
0,968,"August 2, 2018",228,9,1206,0.405144694533762,2
0,968,"August 2, 2018",184,9,1206,0.4180064308681672,2
0,968,"August 2, 2018",80,8,595,0.28617363344051444,2
1,110,"August 1, 2018",1141,7,220,0.0,0
0,2805,"August 1, 2018",1141,10,818,0.2797427652733119,2
0,1,"August 1, 2018",1022,10,1597,0.27652733118971057,2
1,245,"August 1, 2018",1141,10,749,0.0,0
1,245,"August 1, 2018",1141,9,749,0.0,0
1,124,"July 30, 2018",1141,10,749,0.003215434083601286,0
1,245,"July 30, 2018",1141,10,176,0.003215434083601286,0
0,86,"July 28, 2018",80,8,54,0.26045016077170413,2
0,86,"July 28, 2018",228,9,1206,0.2733118971061093,2
1,86,"July 28, 2018",88,10,120,0.016077170418006433,0
0,27,"July 28, 2018",1022,10,1206,0.3183279742765273,2
0,110,"July 27, 2018",1141,10,332,0.18006430868167203,2
1,13,"July 27, 2018",1141,10,399,0.006430868167202573,0
0,2805,"July 27, 2018",1141,10,857,0.3022508038585209,2
1,245,"July 27, 2018",1141,10,399,0.0,0
0,13,"July 27, 2018",1141,9,818,0.32154340836012857,2
1,145,"July 27, 2018",1141,10,749,0.0,0
0,968,"July 25, 2018",1141,8,1597,0.3954983922829582,2
0,2805,"July 24, 2018",1141,10,332,0.2282958199356913,2
0,145,"July 24, 2018",1141,10,128,0.2958199356913183,2
1,412,"July 20, 2018",1141,8,248,0.0,0
1,12,"July 20, 2018",1141,10,220,0.0,0
0,1,"July 20, 2018",1141,1,595,0.292604501607717,2
0,2805,"July 20, 2018",1141,10,1206,0.3022508038585209,2
1,2805,"July 20, 2018",1141,6,386,0.00964630225080386,0
1,245,"July 20, 2018",1141,10,749,0.0,0
1,45,"July 20, 2018",1141,5,386,0.003215434083601286,0
0,77,"July 20, 2018",1141,1,1597,0.42443729903536975,2
0,145,"July 19, 2018",1141,10,1206,0.270096463022508,2
1,807,"July 18, 2018",1141,9,220,0.0,0
0,145,"July 18, 2018",1141,9,818,0.33440514469453375,2
0,245,"July 18, 2018",1141,9,857,0.32154340836012857,2
0,86,"July 15, 2018",1141,7,595,0.2797427652733119,2
1,2805,"July 15, 2018",1141,10,34,0.003215434083601286,0
1,65,"July 14, 2018",1141,9,749,0.0,0
0,2805,"July 13, 2018",1141,10,857,0.360128617363344,2
0,2805,"July 13, 2018",1141,10,332,0.22508038585209003,2
0,110,"July 13, 2018",1141,10,271,0.2379421221864952,2
1,13,"July 11, 2018",1022,10,749,0.003215434083601286,0
1,412,"July 10, 2018",1141,10,248,0.003215434083601286,0
1,2805,"July 10, 2018",1141,10,399,0.003215434083601286,0
1,189,"July 8, 2018",1141,10,749,0.0,0
1,2805,"July 6, 2018",1141,8,220,0.003215434083601286,0
0,56,"July 6, 2018",1141,9,332,0.2090032154340836,2
0,2805,"July 6, 2018",1141,9,857,0.26366559485530544,2
0,145,"July 6, 2018",1141,10,1597,0.3504823151125402,2
0,1,"July 6, 2018",1141,8,595,0.2797427652733119,2
0,2805,"July 4, 2018",279,10,332,0.24437299035369775,2
0,2805,"July 3, 2018",228,10,332,0.1832797427652733,2
0,2805,"July 3, 2018",228,10,332,0.21864951768488747,2
0,2805,"July 3, 2018",228,10,332,0.19292604501607719,2
0,1,"July 2, 2018",1141,9,1206,0.2797427652733119,2
0,968,"July 1, 2018",96,9,1206,0.3890675241157556,2
0,2805,"July 1, 2018",279,10,332,0.18971061093247588,2
0,968,"July 1, 2018",61,9,1597,0.5305466237942122,2
0,968,"July 1, 2018",279,9,1206,0.3408360128617363,2
0,2805,"July 1, 2018",1141,10,1597,0.29903536977491957,2
0,968,"July 1, 2018",193,8,595,0.27652733118971057,2
0,968,"July 1, 2018",1141,9,1597,0.292604501607717,2
0,968,"July 1, 2018",88,9,1206,0.4147909967845659,2
1,2805,"July 1, 2018",1022,9,399,0.045016077170418,0
0,110,"July 1, 2018",554,9,271,0.2797427652733119,2
0,968,"July 1, 2018",193,9,1206,0.4083601286173633,2
0,2805,"July 1, 2018",1022,10,818,0.3054662379421222,2
0,968,"July 1, 2018",1141,10,1597,0.29903536977491957,2
0,2805,"June 30, 2018",228,10,332,0.21864951768488747,2
1,2805,"June 30, 2018",1022,9,399,0.0,0
0,145,"June 30, 2018",1022,10,271,0.28617363344051444,2
0,412,"June 29, 2018",1141,10,1597,0.32154340836012857,2
1,412,"June 29, 2018",1141,10,248,0.0,0
0,14,"June 29, 2018",1141,10,332,0.24437299035369775,2
1,75,"June 29, 2018",1141,10,248,0.0,0
0,1,"June 29, 2018",1141,9,1206,0.28295819935691313,2
0,2805,"June 29, 2018",1141,10,818,0.28617363344051444,2
0,2805,"June 29, 2018",1141,3,13,0.31189710610932475,2
1,73,"June 26, 2018",1022,6,386,0.0,0
0,2805,"June 26, 2018",1141,10,332,0.2090032154340836,2
1,77,"June 25, 2018",1141,10,749,0.0,0
0,245,"June 25, 2018",348,10,857,0.3279742765273312,2
0,124,"June 24, 2018",1141,10,1206,0.3022508038585209,2
1,2805,"June 23, 2018",1141,9,67,0.0,0
0,1,"June 22, 2018",891,2,1597,0.28295819935691313,2
0,412,"June 22, 2018",1141,10,128,0.2347266881028939,2
1,2805,"June 22, 2018",1141,10,399,0.003215434083601286,0
0,65,"June 22, 2018",1141,10,1597,0.37942122186495175,2
0,86,"June 19, 2018",1141,10,332,0.22186495176848875,2
1,2805,"June 18, 2018",1141,10,749,0.0,0
0,968,"June 15, 2018",1141,10,1206,0.3858520900321543,2
0,13,"June 15, 2018",1141,10,1206,0.337620578778135,2
0,4,"June 15, 2018",1022,7,818,0.2347266881028939,2
0,2805,"June 15, 2018",1141,10,1206,0.337620578778135,2
0,145,"June 15, 2018",1022,2,1597,0.360128617363344,2
0,1,"June 15, 2018",1022,10,1597,0.37942122186495175,2
1,807,"June 15, 2018",1141,5,386,0.0,0
0,2805,"June 8, 2018",1141,10,1206,0.3183279742765273,2
0,86,"June 8, 2018",1141,10,1206,0.3504823151125402,2
0,110,"June 8, 2018",1141,10,332,0.2090032154340836,2
1,124,"June 8, 2018",1141,10,399,0.0,0
1,2805,"June 7, 2018",1022,9,67,0.00964630225080386,0
1,245,"June 2, 2018",136,6,176,0.003215434083601286,0
0,968,"June 1, 2018",1022,9,1597,0.40192926045016075,2
0,60,"June 1, 2018",1022,10,1597,0.4147909967845659,2
1,124,"June 1, 2018",1141,10,399,0.0,0
0,2805,"June 1, 2018",1141,10,1597,0.3504823151125402,2
0,67,"June 1, 2018",554,10,818,0.270096463022508,2
1,2805,"May 30, 2018",1024,9,120,0.00964630225080386,0
1,2805,"May 29, 2018",1024,10,120,0.012861736334405145,0
1,2805,"May 27, 2018",1141,10,34,0.0,0
0,145,"May 26, 2018",1141,10,1597,0.3729903536977492,2
1,189,"May 26, 2018",1141,10,749,0.0,0
0,56,"May 25, 2018",1141,10,332,0.19935691318327975,2
0,2805,"May 25, 2018",1141,10,1206,0.29903536977491957,2
0,2805,"May 25, 2018",1141,9,332,0.2347266881028939,2
1,14,"May 25, 2018",1141,6,386,0.006430868167202573,0
1,245,"May 22, 2018",1141,10,749,0.0,0
0,2805,"May 22, 2018",1141,9,332,0.1832797427652733,2
0,30,"May 18, 2018",1141,10,1206,0.3729903536977492,2
1,807,"May 18, 2018",1141,5,386,0.0,0
1,2,"May 18, 2018",1022,6,399,0.00964630225080386,0
0,2805,"May 17, 2018",88,10,332,0.28295819935691313,2
0,1,"May 16, 2018",1022,10,818,0.2090032154340836,2
0,968,"May 15, 2018",1141,10,857,0.504823151125402,2
0,245,"May 15, 2018",11,2,857,0.3183279742765273,2
1,245,"May 15, 2018",152,10,176,0.0,0
0,2805,"May 13, 2018",1141,10,332,0.20257234726688103,2
0,2805,"May 12, 2018",1022,10,1206,0.292604501607717,2
1,2805,"May 11, 2018",1141,9,34,0.006430868167202573,0
0,110,"May 11, 2018",1141,10,332,0.19935691318327975,2
1,2805,"May 11, 2018",1141,10,399,0.0,0
0,75,"May 11, 2018",1141,9,1206,0.33440514469453375,2
1,2805,"May 11, 2018",1141,8,386,0.0,0
0,2805,"May 8, 2018",1141,10,332,0.21221864951768488,2
0,67,"May 7, 2018",88,9,1206,0.28938906752411575,2
0,2805,"May 5, 2018",1141,10,271,0.292604501607717,2
0,1,"May 5, 2018",1141,0,595,0.27652733118971057,2
1,2805,"May 4, 2018",1141,7,34,0.0,0
0,1,"May 4, 2018",1141,10,1597,0.3183279742765273,2
0,124,"May 4, 2018",1141,10,332,0.360128617363344,2
0,2805,"May 4, 2018",1141,8,818,0.12540192926045016,2
0,1,"May 4, 2018",1141,10,1597,0.33440514469453375,2
1,2,"May 4, 2018",1141,6,386,0.003215434083601286,0
0,110,"May 4, 2018",1141,9,1206,0.29903536977491957,2
0,14,"May 4, 2018",1022,10,857,0.3472668810289389,2
0,145,"May 4, 2018",1022,10,1206,0.315112540192926,2
0,35,"May 3, 2018",1141,10,1206,0.28295819935691313,2
0,1,"May 2, 2018",1022,10,857,0.292604501607717,2
0,968,"May 1, 2018",1022,10,1597,0.33440514469453375,2
0,968,"May 1, 2018",1022,9,857,0.4147909967845659,2
0,1,"May 1, 2018",1022,8,818,0.21864951768488747,2
0,2805,"May 1, 2018",1141,10,857,0.31189710610932475,2
0,8,"May 1, 2018",1022,10,1206,0.28617363344051444,2
